Year,Dist Name,Crop,AREA,NITROGEN_CONSUMOTION,PHOSPHATE_CONSUMPTION,POTASH_CONSUMPTION,RAINFALL_YEARLY,PRODUCTION,YIELD
1990,Shimoge,PIGEON PEA,1.65,20.16,64.03,21.55,1445.00,1.10,666.67
1990,Shimoge,MINOR PULSES,12.16,148.57,471.91,158.83,1445.00,3.70,304.28
1990,Shimoge,GROUNDNUT,17.57,214.67,681.87,229.50,1445.00,17.36,988.05
1990,Shimoge,SESAMUM,2.23,34.06,108.18,109.23,1445.00,1.18,529.15
1990,Shimoge,RAPESEEN & MUSTARD,0.03,1.10,0.87,0.39,1445.00,0.01,333.33
1990,Shimoge,SAFFLOWER,0.05,0.76,2.43,2.45,1445.00,0.02,400.00
1990,Shimoge,CASTOR,0.22,8.06,6.40,4.31,1445.00,0.16,727.27
1990,Shimoge,LINSEED,0.02,0.73,0.39,0.26,1445.00,0.00,0.00
1990,Shimoge,SUNFLOWER,6.27,229.82,365.00,122.85,1445.00,3.95,629.98
1990,Shimoge,SOYABEAN,0.02,0.24,0.78,0.26,1445.00,0.01,500.00
1990,Shimoge,OILSEEDS,26.85,328.05,1042.01,350.71,1445.00,22.80,849.16
1990,Shimoge,SUGARCANE,19.88,2732.51,2160.24,2856.36,1445.00,192.66,9691.15
1990,Shimoge,COTTON,40.83,2494.27,1980.70,1333.29,1445.00,9.78,239.53
1991,Shimoge,RICE,164.36,12177.23,5881.09,3812.14,1667.00,354.86,2159.04
1991,Shimoge,WHEAT,0.48,35.56,25.76,11.13,1667.00,0.18,375.00
1991,Shimoge,SORGHUM ,22.79,844.24,611.60,396.44,1667.00,39.28,1723.56
1991,Shimoge,PEARL MILLET,0.01,0.25,0.18,0.12,1667.00,0.00,0.00
1991,Shimoge,MAIZE,8.78,650.50,471.25,203.64,1667.00,25.15,2864.46
1991,Shimoge,FINGER MILLET,30.53,753.98,546.21,354.05,1667.00,35.49,1162.46
1991,Shimoge,BARLEY,0.00,0.00,0.00,0.00,1667.00,0.00,0.00
1991,Shimoge,CHICKPEA,0.68,8.40,24.33,7.89,1667.00,0.20,294.12
1991,Shimoge,PIGEON PEA,1.79,22.10,64.05,20.76,1667.00,1.34,748.60
1991,Shimoge,MINOR PULSES,23.09,285.12,826.20,267.77,1667.00,9.04,391.51
1991,Shimoge,GROUNDNUT,20.55,253.75,735.32,238.32,1667.00,25.55,1243.31
1991,Shimoge,SESAMUM,2.31,35.66,103.32,100.46,1667.00,1.29,558.44
1991,Shimoge,RAPESEEN & MUSTARD,0.06,2.22,1.61,0.70,1667.00,0.02,333.33
1991,Shimoge,SAFFLOWER,0.09,1.39,4.03,3.91,1667.00,0.03,333.33
1991,Shimoge,CASTOR,0.18,6.67,4.83,3.13,1667.00,0.17,944.44
1991,Shimoge,LINSEED,0.00,0.00,0.00,0.00,1667.00,0.00,0.00
1991,Shimoge,SUNFLOWER,7.77,287.83,417.04,135.16,1667.00,3.64,468.47
1991,Shimoge,SOYABEAN,0.00,0.00,0.00,0.00,1667.00,0.00,0.00
1991,Shimoge,OILSEEDS,31.35,387.11,1121.76,363.56,1667.00,30.80,982.46
1991,Shimoge,SUGARCANE,17.91,2487.99,1794.38,2284.71,1667.00,190.54,10638.75
1991,Shimoge,COTTON,40.67,2510.99,1819.05,1179.12,1667.00,8.27,203.34
1992,Shimoge,RICE,191.10,13057.15,5244.74,4234.18,2755.00,442.24,2314.18
1992,Shimoge,WHEAT,0.23,15.72,9.47,5.10,2755.00,0.09,391.30
1992,Shimoge,SORGHUM ,24.54,838.36,505.13,407.80,2755.00,46.32,1887.53
1992,Shimoge,PEARL MILLET,0.01,0.23,0.14,0.11,2755.00,0.00,0.00
1992,Shimoge,MAIZE,15.20,1038.56,625.75,336.78,2755.00,40.22,2646.05
1992,Shimoge,FINGER MILLET,30.96,705.13,424.85,342.99,2755.00,41.98,1355.94
1992,Shimoge,BARLEY,0.00,0.00,0.00,0.00,2755.00,0.00,0.00
1992,Shimoge,CHICKPEA,0.74,8.43,20.31,8.20,2755.00,0.25,337.84
1992,Shimoge,PIGEON PEA,1.87,21.30,51.32,20.72,2755.00,0.75,401.07
1992,Shimoge,MINOR PULSES,22.37,254.74,613.94,247.82,2755.00,7.70,344.21
1992,Shimoge,GROUNDNUT,20.14,229.35,552.74,223.12,2755.00,29.39,1459.29
1992,Shimoge,SESAMUM,1.28,18.22,43.91,53.18,2755.00,0.73,570.31
1992,Shimoge,RAPESEEN & MUSTARD,0.06,2.05,1.24,0.66,2755.00,0.02,333.33
1992,Shimoge,SAFFLOWER,0.02,0.28,0.69,0.83,2755.00,0.01,500.00
1992,Shimoge,CASTOR,0.19,6.49,3.91,3.16,2755.00,0.14,736.84
1992,Shimoge,LINSEED,0.07,2.39,0.96,0.78,2755.00,0.01,142.86
1992,Shimoge,SUNFLOWER,6.46,220.69,265.94,107.35,2755.00,4.07,630.03
1992,Shimoge,SOYABEAN,0.00,0.00,0.00,0.00,2755.00,0.00,0.00
1992,Shimoge,OILSEEDS,28.59,325.57,784.65,316.73,2755.00,34.46,1205.32
1992,Shimoge,SUGARCANE,18.82,2411.06,1446.24,2293.46,2755.00,211.01,11212.01
1992,Shimoge,COTTON,52.50,2989.27,1801.08,1454.04,2755.00,16.20,308.57
1993,Shimoge,RICE,191.21,15679.45,5845.64,4369.56,2275.50,458.87,2399.82
1993,Shimoge,WHEAT,0.22,18.04,10.09,5.03,2275.50,0.11,500.00
1993,Shimoge,SORGHUM ,22.75,932.76,521.63,389.92,2275.50,43.16,1897.14
1993,Shimoge,PEARL MILLET,0.01,0.27,0.15,0.11,2275.50,0.00,0.00
1993,Shimoge,MAIZE,17.10,1402.22,784.17,390.77,2275.50,64.61,3778.36
1993,Shimoge,FINGER MILLET,35.16,961.05,537.45,401.74,2275.50,52.55,1494.60
1993,Shimoge,BARLEY,0.00,0.00,0.00,0.00,2275.50,0.00,0.00
1993,Shimoge,CHICKPEA,0.42,5.74,12.84,4.80,2275.50,0.19,452.38
1993,Shimoge,PIGEON PEA,1.82,24.87,55.64,20.80,2275.50,1.06,582.42
1993,Shimoge,MINOR PULSES,19.41,265.27,593.40,221.78,2275.50,5.65,291.09
1993,Shimoge,GROUNDNUT,17.76,242.72,542.96,202.93,2275.50,30.75,1731.42
1993,Shimoge,SESAMUM,1.69,28.87,64.58,72.41,2275.50,1.18,698.22
1993,Shimoge,RAPESEEN & MUSTARD,0.04,1.64,0.92,0.46,2275.50,0.01,250.00
1993,Shimoge,SAFFLOWER,0.09,1.54,3.44,3.86,2275.50,0.06,666.67
1993,Shimoge,CASTOR,0.16,6.56,3.67,2.74,2275.50,0.10,625.00
1993,Shimoge,LINSEED,0.00,0.00,0.00,0.00,2275.50,0.00,0.00
1993,Shimoge,SUNFLOWER,7.16,293.56,328.34,122.72,2275.50,4.53,632.68
1993,Shimoge,SOYABEAN,0.01,0.14,0.31,0.11,2275.50,0.01,1000.00
1993,Shimoge,OILSEEDS,27.26,372.56,833.39,311.48,2275.50,36.73,1347.40
1993,Shimoge,SUGARCANE,15.54,2389.31,1330.24,1953.18,2275.50,166.83,10735.52
1993,Shimoge,COTTON,39.02,2666.41,1491.14,1114.61,2275.50,11.50,294.72
1994,Shimoge,RICE,188.61,14219.95,5810.08,3076.68,3114.10,483.93,2565.77
1994,Shimoge,WHEAT,0.26,19.60,12.01,4.24,3114.10,0.04,153.85
1994,Shimoge,SORGHUM ,18.09,681.93,417.94,221.32,3114.10,30.54,1688.23
1994,Shimoge,PEARL MILLET,0.00,0.00,0.00,0.00,3114.10,0.00,0.00
1994,Shimoge,MAIZE,16.12,1215.34,744.86,262.96,3114.10,48.97,3037.84
1994,Shimoge,FINGER MILLET,26.02,653.91,400.77,212.22,3114.10,33.51,1287.86
1994,Shimoge,BARLEY,0.00,0.00,0.00,0.00,3114.10,0.00,0.00
1994,Shimoge,CHICKPEA,0.41,5.15,12.63,3.34,3114.10,0.20,487.80
1994,Shimoge,PIGEON PEA,1.44,18.09,44.36,11.74,3114.10,0.89,618.06
1994,Shimoge,MINOR PULSES,13.32,167.37,410.32,108.64,3114.10,4.24,318.32
1994,Shimoge,GROUNDNUT,16.07,201.93,495.03,131.07,3114.10,20.98,1305.54
1994,Shimoge,SESAMUM,0.72,11.31,27.72,22.02,3114.10,0.50,694.44
1994,Shimoge,RAPESEEN & MUSTARD,0.05,1.88,1.16,0.41,3114.10,0.02,400.00
1994,Shimoge,SAFFLOWER,0.02,0.31,0.77,0.61,3114.10,0.01,500.00
1994,Shimoge,CASTOR,0.16,6.03,3.70,1.96,3114.10,0.11,687.50
1994,Shimoge,LINSEED,0.00,0.00,0.00,0.00,3114.10,0.00,0.00
1994,Shimoge,SUNFLOWER,7.59,286.12,350.71,92.86,3114.10,4.00,527.01
1994,Shimoge,SOYABEAN,0.00,0.00,0.00,0.00,3114.10,0.00,0.00
1994,Shimoge,OILSEEDS,24.99,314.01,769.81,203.82,3114.10,25.58,1023.61
1994,Shimoge,SUGARCANE,17.33,2449.81,1494.77,1554.82,3114.10,197.57,11400.46
1994,Shimoge,COTTON,30.42,1911.22,1171.35,620.28,3114.10,7.72,253.78
1995,Shimoge,RICE,187.32,15798.27,6564.90,4590.40,1969.00,433.67,2315.13
1995,Shimoge,WHEAT,0.07,5.90,3.68,1.72,1969.00,0.03,428.57
1995,Shimoge,SORGHUM ,14.83,625.37,389.80,272.56,1969.00,28.12,1896.16
1995,Shimoge,PEARL MILLET,0.00,0.00,0.00,0.00,1969.00,0.00,0.00
1995,Shimoge,MAIZE,19.26,1624.36,1012.49,471.98,1969.00,51.53,2675.49
1995,Shimoge,FINGER MILLET,28.05,788.56,491.53,343.69,1969.00,36.41,1298.04
1995,Shimoge,BARLEY,0.00,0.00,0.00,0.00,1969.00,0.00,0.00
1995,Shimoge,CHICKPEA,0.26,3.65,9.11,3.19,1969.00,0.12,461.54
1995,Shimoge,PIGEON PEA,1.20,16.87,42.06,14.70,1969.00,0.38,316.67
1995,Shimoge,MINOR PULSES,9.36,131.57,328.03,114.69,1969.00,3.02,322.65
1995,Shimoge,GROUNDNUT,12.65,177.81,443.34,155.00,1969.00,16.85,1332.02
1995,Shimoge,SESAMUM,0.30,5.27,13.14,13.78,1969.00,0.10,333.33
1995,Shimoge,RAPESEEN & MUSTARD,0.03,1.27,0.79,0.37,1969.00,0.01,333.33
1995,Shimoge,SAFFLOWER,0.03,0.53,1.31,1.38,1969.00,0.02,666.67
1995,Shimoge,CASTOR,0.14,5.90,3.68,2.57,1969.00,0.12,857.14
1995,Shimoge,LINSEED,0.01,0.42,0.18,0.12,1969.00,0.00,0.00
1995,Shimoge,SUNFLOWER,8.29,349.58,435.80,152.36,1969.00,3.97,478.89
1995,Shimoge,SOYABEAN,0.02,0.28,0.70,0.25,1969.00,0.01,500.00
1995,Shimoge,OILSEEDS,21.83,306.85,765.06,267.48,1969.00,21.17,969.77
1995,Shimoge,SUGARCANE,16.22,2564.94,1591.67,2186.15,1969.00,192.66,11877.93
1995,Shimoge,COTTON,29.76,2091.59,1303.73,911.61,1969.00,5.62,188.84
1996,Shimoge,RICE,193.58,13870.70,5275.01,3678.86,2064.00,449.78,2323.48
1996,Shimoge,WHEAT,0.26,18.63,10.63,4.94,2064.00,0.13,500.00
1996,Shimoge,SORGHUM ,17.34,621.24,354.38,247.15,2064.00,38.09,2196.66
1996,Shimoge,PEARL MILLET,0.00,0.00,0.00,0.00,2064.00,0.00,0.00
1996,Shimoge,MAIZE,33.05,2368.15,1350.91,628.09,2064.00,129.06,3904.99
1996,Shimoge,FINGER MILLET,27.35,653.24,372.64,259.88,2064.00,41.90,1531.99
1996,Shimoge,BARLEY,0.00,0.00,0.00,0.00,2064.00,0.00,0.00
1996,Shimoge,CHICKPEA,0.52,6.21,14.17,4.94,2064.00,0.28,538.46
1996,Shimoge,PIGEON PEA,1.74,20.78,47.41,16.53,2064.00,0.83,477.01
1996,Shimoge,MINOR PULSES,14.29,170.65,389.40,135.79,2064.00,5.41,378.59
1996,Shimoge,GROUNDNUT,14.90,177.94,406.02,141.58,2064.00,20.62,1383.89
1996,Shimoge,SESAMUM,0.26,3.88,8.86,9.26,2064.00,0.15,576.92
1996,Shimoge,RAPESEEN & MUSTARD,0.02,0.72,0.41,0.19,2064.00,0.01,500.00
1996,Shimoge,SAFFLOWER,0.01,0.15,0.34,0.36,2064.00,0.01,1000.00
1996,Shimoge,CASTOR,0.15,5.37,3.07,2.14,2064.00,0.17,1133.33
1996,Shimoge,LINSEED,0.03,1.07,0.41,0.29,2064.00,0.01,333.33
1996,Shimoge,SUNFLOWER,7.47,267.63,305.33,106.47,2064.00,3.14,420.35
1996,Shimoge,SOYABEAN,0.04,0.48,1.09,0.38,2064.00,0.03,750.00
1996,Shimoge,OILSEEDS,23.33,278.61,635.74,221.69,2064.00,24.24,1039.01
1996,Shimoge,SUGARCANE,13.40,1800.30,1022.41,1400.62,2064.00,168.02,12538.81
1996,Shimoge,COTTON,33.08,1975.25,1126.78,785.83,2064.00,15.50,468.56
1997,Shimoge,RICE,201.29,16830.29,7325.88,5176.65,2742.00,489.84,2433.50
1997,Shimoge,WHEAT,0.26,21.74,14.19,6.69,2742.00,0.06,230.77
1997,Shimoge,SORGHUM ,13.40,560.20,365.77,258.46,2742.00,19.92,1486.57
1997,Shimoge,PEARL MILLET,0.00,0.00,0.00,0.00,2742.00,0.00,0.00
1997,Shimoge,MAIZE,55.70,4657.20,3040.77,1432.46,2742.00,131.51,2361.04
1997,Shimoge,FINGER MILLET,21.01,585.56,382.33,270.16,2742.00,19.20,913.85
1997,Shimoge,BARLEY,0.00,0.00,0.00,0.00,2742.00,0.00,0.00
1997,Shimoge,CHICKPEA,0.67,9.34,24.38,8.62,2742.00,0.22,328.36
1997,Shimoge,PIGEON PEA,1.95,27.17,70.97,25.07,2742.00,0.46,235.90
1997,Shimoge,MINOR PULSES,14.02,195.37,510.25,180.28,2742.00,4.90,349.50
1997,Shimoge,GROUNDNUT,14.11,196.63,513.53,181.44,2742.00,17.71,1255.14
1997,Shimoge,SESAMUM,0.34,5.92,15.47,16.39,2742.00,0.11,323.53
1997,Shimoge,RAPESEEN & MUSTARD,0.03,1.25,0.82,0.39,2742.00,0.01,333.33
1997,Shimoge,SAFFLOWER,0.02,0.35,0.91,0.96,2742.00,0.01,500.00
1997,Shimoge,CASTOR,0.15,6.27,4.09,2.89,2742.00,0.13,866.67
1997,Shimoge,LINSEED,0.02,0.84,0.36,0.26,2742.00,0.00,0.00
1997,Shimoge,SUNFLOWER,5.08,212.37,277.33,97.98,2742.00,2.52,496.06
1997,Shimoge,SOYABEAN,0.02,0.28,0.73,0.26,2742.00,0.02,1000.00
1997,Shimoge,OILSEEDS,20.26,282.33,737.36,260.52,2742.00,20.64,1018.76
1997,Shimoge,SUGARCANE,12.14,1903.22,1237.13,1717.15,2742.00,161.48,13301.48
1997,Shimoge,COTTON,25.80,1797.66,1173.73,829.38,2742.00,5.78,224.03
1998,Shimoge,RICE,158.63,26582.98,5731.91,4844.34,3038.00,383.62,2418.33
1998,Shimoge,WHEAT,0.00,0.00,0.00,0.00,3038.00,0.00,0.00
1998,Shimoge,SORGHUM ,2.22,186.01,60.16,50.85,3038.00,3.73,1680.18
1998,Shimoge,PEARL MILLET,0.00,0.00,0.00,0.00,3038.00,0.00,0.00
1998,Shimoge,MAIZE,8.30,1390.90,449.87,253.47,3038.00,32.13,3871.08
1998,Shimoge,FINGER MILLET,8.70,485.98,157.18,132.84,3038.00,12.55,1442.53
1998,Shimoge,BARLEY,0.00,0.00,0.00,0.00,3038.00,0.00,0.00
1998,Shimoge,CHICKPEA,0.33,9.22,11.92,5.04,3038.00,0.19,575.76
1998,Shimoge,PIGEON PEA,0.51,14.24,18.43,7.79,3038.00,0.24,470.59
1998,Shimoge,MINOR PULSES,10.22,285.44,369.29,156.05,3038.00,5.00,489.24
1998,Shimoge,GROUNDNUT,5.40,150.82,195.12,82.45,3038.00,6.48,1200.00
1998,Shimoge,SESAMUM,0.24,8.38,10.84,13.74,3038.00,0.10,416.67
1998,Shimoge,RAPESEEN & MUSTARD,0.02,1.68,0.54,0.31,3038.00,0.01,500.00
1998,Shimoge,SAFFLOWER,0.00,0.00,0.00,0.00,3038.00,0.00,0.00
1998,Shimoge,CASTOR,0.17,14.24,4.61,3.89,3038.00,0.14,823.53
1998,Shimoge,LINSEED,0.03,2.51,0.54,0.46,3038.00,0.01,333.33
1998,Shimoge,SUNFLOWER,0.84,70.38,45.53,19.24,3038.00,0.35,416.67
1998,Shimoge,SOYABEAN,0.03,0.84,1.08,0.46,3038.00,0.03,1000.00
1998,Shimoge,OILSEEDS,6.90,192.72,249.32,105.36,3038.00,7.16,1037.68
1998,Shimoge,SUGARCANE,11.23,3528.58,1136.19,1886.22,3038.00,124.85,11117.54
1998,Shimoge,COTTON,18.01,2515.07,813.46,687.50,3038.00,7.21,400.33
1999,Shimoge,RICE,161.03,27548.86,8112.37,5684.61,2796.00,383.33,2380.49
1999,Shimoge,WHEAT,0.01,1.71,0.76,0.35,2796.00,0.01,1000.00
1999,Shimoge,SORGHUM ,2.18,186.48,82.37,57.72,2796.00,3.37,1545.87
1999,Shimoge,PEARL MILLET,0.00,0.00,0.00,0.00,2796.00,0.00,0.00
1999,Shimoge,MAIZE,13.69,2342.07,1034.51,483.28,2796.00,41.01,2995.62
1999,Shimoge,FINGER MILLET,7.47,425.99,188.16,131.85,2796.00,9.53,1275.77
1999,Shimoge,BARLEY,0.00,0.00,0.00,0.00,2796.00,0.00,0.00
1999,Shimoge,CHICKPEA,0.37,10.55,18.64,6.53,2796.00,0.19,513.51
1999,Shimoge,PIGEON PEA,0.76,21.67,38.29,13.41,2796.00,0.43,565.79
1999,Shimoge,MINOR PULSES,8.82,251.49,444.33,155.68,2796.00,3.65,413.83
1999,Shimoge,GROUNDNUT,4.73,134.87,238.29,83.49,2796.00,5.13,1084.57
1999,Shimoge,SESAMUM,0.24,8.55,15.11,15.89,2796.00,0.12,500.00
1999,Shimoge,RAPESEEN & MUSTARD,0.03,2.57,1.13,0.53,2796.00,0.01,333.33
1999,Shimoge,SAFFLOWER,0.00,0.00,0.00,0.00,2796.00,0.00,0.00
1999,Shimoge,CASTOR,0.14,11.98,5.29,3.71,2796.00,0.11,785.71
1999,Shimoge,LINSEED,0.03,2.57,0.76,0.53,2796.00,0.01,333.33
